63	17-09-1999	13:05:26	37.605	14.863	3.19	2.4	1	2.55 km SW da Santa Maria di Licodia (CT)
64	17-09-1999	19:50:48	37.764	15.023	10.00	2.1	1	0.49 km SE da P.zi Deneri (CT)
65	18-09-1999	02:13:42	37.824	15.046	18.82	2.2	1	2.17 km NE da Monte Nero (CT)
66	18-09-1999	03:48:22	37.707	15.042	1.08	2.0	1	1.74 km SW da Monte Zoccolaro (CT)
67	18-09-1999	04:32:22	37.711	15.039	1.41	2.0	1	1.78 km W da Monte Zoccolaro (CT)
68	18-09-1999	11:18:45	37.682	14.994	2.32	2.7	1	1.67 km NW da Monte Grosso (CT)
69	18-09-1999	11:23:20	37.583	14.972	1.18	2.6	1	0.99 km SW da Belpasso (CT)
70	19-09-1999	01:33:29	37.619	14.841	12.17	2.3	1	3.52 km SW da Biancavilla (CT)
71	22-09-1999	04:16:23	37.290	14.767	16.00	1.0	1	2.98 km NW da Militello in Val di Catania (CT)
72	22-09-1999	20:49:15	36.319	15.624	7.70	2.5	1	59.49 km SE da Portopalo di Capo Passero (SR)
73	23-09-1999	10:16:14	37.649	14.825	14.22	2.3	1	2.15 km S da Adrano (CT)
74	23-09-1999	16:21:37	37.795	15.169	15.53	2.3	1	1.51 km SW da Piedimonte Etneo (CT)
75	23-09-1999	16:53:24	37.869	15.118	10.29	2.2	1	1.48 km S da Castiglione di Sicilia (CT)
76	23-09-1999	17:16:09	37.811	15.183	17.65	2.3	1	0.69 km NE da Piedimonte Etneo (CT)
77	23-09-1999	17:17:50	37.799	15.183	16.54	2.3	1	1.03 km SE da Piedimonte Etneo (CT)
78	23-09-1999	17:24:51	37.797	15.155	13.37	2.1	1	1.60 km E da Vena (CT)
79	23-09-1999	18:03:27	37.249	15.022	12.10	0.6	1	2.84 km S da Carlentini (SR)
80	24-09-1999	04:45:22	37.758	15.055	6.67	2.7	1	0.99 km SW da Rifugio Citelli (CT)
81	24-09-1999	04:47:28	37.776	15.063	4.08	2.4	1	1.14 km N da Rifugio Citelli (CT)
82	24-09-1999	04:57:35	37.764	15.070	5.91	2.8	1	0.91 km E da Rifugio Citelli (CT)
83	24-09-1999	06:51:34	37.745	15.083	9.67	2.0	1	0.61 km N da Monte Fontane (CT)
84	24-09-1999	07:59:34	37.766	15.075	7.04	2.4	1	1.32 km E da Rifugio Citelli (CT)
85	24-09-1999	09:39:11	37.706	15.085	13.77	2.2	1	2.35 km NW da Zafferana Etnea (CT)
86	24-09-1999	12:20:40	36.888	16.110	0.01	2.2	1	76.51 km E da Siracusa (SR)
87	24-09-1999	16:06:35	37.684	15.062	11.27	2.0	1	0.88 km S da Monte Arcimis (CT)
88	24-09-1999	16:53:03	37.762	15.067	8.59	2.7	1	0.76 km SE da Rifugio Citelli (CT)
89	24-09-1999	18:20:12	37.676	15.070	10.43	2.0	1	1.74 km S da Monte Arcimis (CT)
90	24-09-1999	18:46:41	37.775	15.055	6.57	2.3	1	1.09 km NW da Rifugio Citelli (CT)
91	25-09-1999	00:52:11	38.925	16.237	20.86	3.5	1	5.99 km SW da Sambiase (CZ)
92	26-09-1999	02:28:01	37.773	15.048	3.69	2.7	1	1.31 km NW da Rifugio Citelli (CT)
93	26-09-1999	02:29:04	37.768	15.051	5.84	2.3	1	0.82 km W da Rifugio Citelli (CT)
94	26-09-1999	06:28:17	37.159	14.567	12.90	1.3	1	8.12 km N da Mazzarrone (CT)
95	28-09-1999	10:55:37	37.740	14.957	2.91	2.8	1	0.45 km S da Monte Palestra (CT)
96	29-09-1999	16:48:51	37.742	15.046	5.47	2.0	1	1.18 km NE da Monte Centenari (CT)
97	29-09-1999	21:47:17	37.687	14.990	1.26	2.7	1	1.61 km SW da Rifugio Sapienza (CT)
98	30-09-1999	01:55:39	37.808	15.074	7.13	2.3	1	0.21 km NE da Piano Pernicana (CT)
99	30-09-1999	03:04:22	37.753	14.999	4.71	1.9	1	0.35 km E da Crateri Centrali (CT)
100	30-09-1999	07:15:19	37.755	15.112	6.85	1.8	1	1.69 km SW da Pietrafucile (CT)
101	30-09-1999	13:03:03	37.797	15.091	9.14	2.3	1	2.01 km SE da Piano Pernicana (CT)
102	30-09-1999	14:51:26	37.766	15.145	12.55	1.7	1	1.48 km E da Pietrafucile (CT)
103	30-09-1999	14:52:05	37.769	15.114	4.90	3.1	1	1.53 km NW da Pietrafucile (CT)
104	30-09-1999	16:56:16	37.796	15.097	8.10	2.1	1	2.52 km SE da Piano Pernicana (CT)
105	30-09-1999	20:25:35	37.669	15.094	3.11	1.3	1	1.47 km N da Fleri (CT)
106	01-10-1999	01:52:24	37.795	15.094	8.15	1.5	1	2.35 km SE da Piano Pernicana (CT)
107	01-10-1999	07:08:07	37.755	14.938	0.92	1.5	1	1.62 km E da M. Lepre (CT)
108	01-10-1999	07:27:00	37.760	15.141	6.87	2.5	1	1.08 km E da Pietrafucile (CT)
109	01-10-1999	08:41:13	37.753	14.942	0.16	1.6	1	1.59 km NW da Monte Palestra (CT)
110	01-10-1999	09:42:56	37.751	14.943	1.95	2.3	1	1.38 km NW da Monte Palestra (CT)
111	01-10-1999	12:25:20	37.763	15.152	6.64	1.9	1	2.03 km E da Pietrafucile (CT)
112	01-10-1999	15:14:17	37.783	15.071	11.67	1.6	1	0.98 km SE da I Due Monti (CT)
113	01-10-1999	19:27:09	37.700	15.058	6.84	1.5	1	1.19 km NW da Monte Arcimis (CT)
114	03-10-1999	03:20:26	37.819	15.068	10.65	2.0	1	1.38 km N da Piano Pernicana (CT)
115	03-10-1999	21:45:16	37.730	15.204	2.21	1.5	1	0.14 km SE da Riposto (CT)
116	04-10-1999	22:13:57	37.685	15.202	1.51	1.5	1	2.76 km E da Mangano (CT)
117	04-10-1999	22:25:15	37.787	15.041	16.31	2.3	1	2.25 km W da I Due Monti (CT)
118	05-10-1999	12:38:42	37.740	15.030	24.40	2.2	1	0.72 km NW da Monte Centenari (CT)
119	06-10-1999	01:42:49	36.543	14.935	0.00	1.9	1	21.94 km S da Pozzallo (RG)
120	06-10-1999	02:00:20	37.392	14.653	35.60	1.0	1	3.74 km W da Ramacca (CT)
121	06-10-1999	02:59:53	37.721	14.872	4.80	1.7	1	1.70 km S da Monte Minardo (CT)
122	07-10-1999	06:01:27	38.105	15.869	9.92	2.5	1	7.19 km NW da Roccaforte del Greco (RC)
123	08-10-1999	02:39:14	37.747	15.047	3.78	2.0	1	1.64 km NE da Monte Centenari (CT)
124	08-10-1999	04:28:05	37.688	14.996	11.71	2.0	1	1.34 km S da Rifugio Sapienza (CT)
125	09-10-1999	00:52:03	37.853	15.008	5.60	1.3	1	2.52 km N da Monte Collabasso (CT)
126	10-10-1999	19:33:51	37.722	15.093	0.83	1.3	1	2.09 km S da Monte Fontane (CT)
127	12-10-1999	01:19:10	37.723	14.968	4.11	2.5	1	1.89 km N da M. Denza (CT)
128	12-10-1999	01:21:59	37.722	14.971	5.07	3.0	1	1.83 km N da M. Denza (CT)
129	12-10-1999	01:29:42	37.707	14.958	6.29	2.5	1	0.71 km W da M. Denza (CT)
130	12-10-1999	01:40:39	37.729	14.975	4.87	2.3	1	1.93 km W da M. Frumento Supino (CT)
131	12-10-1999	01:56:02	37.729	14.972	3.94	2.7	1	2.18 km SE da Monte Palestra (CT)
132	12-10-1999	02:58:53	37.735	14.979	5.12	2.3	1	1.50 km W da M. Frumento Supino (CT)
133	12-10-1999	03:27:33	37.717	14.961	5.06	2.7	1	1.30 km N da M. Denza (CT)
134	12-10-1999	03:48:18	36.975	15.040	13.90	0.9	1	6.73 km S da Canicattini Bagni (SR)
135	12-10-1999	04:59:11	37.728	14.973	2.68	2.9	1	2.13 km W da M. Frumento Supino (CT)
136	12-10-1999	05:06:34	37.727	14.976	3.16	2.3	1	1.93 km SW da M. Frumento Supino (CT)
137	12-10-1999	08:02:32	37.720	14.961	6.29	1.4	1	1.61 km N da M. Denza (CT)
138	12-10-1999	09:44:33	37.737	14.973	3.51	1.5	1	1.69 km SE da Monte Palestra (CT)
139	13-10-1999	08:27:21	37.723	14.962	6.48	1.5	1	1.92 km N da M. Denza (CT)
140	13-10-1999	10:27:49	37.696	14.990	11.29	2.1	1	0.83 km SW da Rifugio Sapienza (CT)
141	15-10-1999	02:43:15	37.715	14.958	8.16	2.0	1	1.22 km NW da M. Denza (CT)
142	15-10-1999	02:44:27	37.725	14.970	3.72	2.2	1	2.14 km N da M. Denza (CT)
143	15-10-1999	03:13:43	37.733	14.979	1.03	2.4	1	1.50 km W da M. Frumento Supino (CT)
144	15-10-1999	03:14:02	37.724	14.969	2.42	2.9	1	2.01 km N da M. Denza (CT)
145	15-10-1999	03:21:42	37.730	14.975	1.64	1.9	1	1.90 km W da M. Frumento Supino (CT)
146	15-10-1999	03:56:48	37.713	14.960	4.38	1.9	1	0.94 km NW da M. Denza (CT)
147	17-10-1999	05:55:57	37.711	15.037	6.95	1.5	1	1.75 km NE da Case del Vescovo (CT)
148	20-10-1999	22:19:15	37.165	16.029	22.00	3.2	1	66.73 km E da Siracusa (SR)
149	21-10-1999	10:15:36	37.467	14.889	14.00	1.4	1	8.66 km SW da Motta Sant'Anastasia (CT)
150	21-10-1999	10:40:27	37.560	14.915	9.10	3.0	1	1.33 km SE da Patern (CT)
151	21-10-1999	11:58:12	37.471	14.893	14.50	1.2	1	8.11 km SW da Motta Sant'Anastasia (CT)
152	24-10-1999	21:15:47	37.682	15.094	8.27	1.7	1	1.47 km SW da Zafferana Etnea (CT)
153	24-10-1999	23:09:15	37.173	15.617	30.00	1.1	1	31.17 km E da Siracusa (SR)
154	29-10-1999	20:04:26	37.707	15.066	6.02	1.8	1	1.19 km SE da Monte Zoccolaro (CT)
155	30-10-1999	06:04:19	37.233	15.391	15.40	1.5	1	15.08 km E da Augusta (SR)
156	31-10-1999	14:50:24	37.682	15.064	3.21	2.1	1	1.04 km S da Monte Arcimis (CT)
157	01-11-1999	09:20:58	38.204	15.040	11.00	2.3	1	9.06 km N da Oliveri (ME)
158	01-11-1999	21:19:21	37.738	15.919	11.00	2.1	1	23.43 km SE da Melito di Porto Salvo (RC)
159	05-11-1999	08:56:38	37.024	16.279	8.00	2.1	1	88.62 km E da Siracusa (SR)
160	05-11-1999	16:11:19	36.943	14.764	11.00	1.3	1	3.70 km NE da Ragusa (RG)
161	08-11-1999	14:26:09	38.185	15.025	14.33	2.1	1	7.34 km NE da Patti (ME)
162	09-11-1999	22:33:02	37.552	14.860	11.55	2.1	1	4.02 km SW da Patern (CT)
163	10-11-1999	15:10:26	37.785	15.001	15.09	1.5	1	2.47 km NE da Punta Lucia (CT)
164	11-11-1999	05:26:30	37.625	15.502	10.00	1.8	1	26.84 km E da Torre Archirafi (CT)
165	11-11-1999	15:55:26	37.532	13.796	24.60	2.0	1	5.64 km E da Sutera (CL)
166	12-11-1999	06:41:20	37.610	15.032	3.41	2.3	1	0.69 km SE da Nicolosi (CT)
167	12-11-1999	15:38:56	37.606	16.305	3.80	2.1	1	43.66 km SE da Brancaleone (Marina) (RC)
168	12-11-1999	16:55:35	37.134	14.617	18.70	1.0	1	7.29 km NE da Mazzarrone (CT)
169	14-11-1999	00:23:20	37.128	14.573	23.50	1.3	1	4.78 km N da Mazzarrone (CT)
170	14-11-1999	16:57:16	37.129	14.561	22.66	1.5	1	4.77 km N da Mazzarrone (CT)
171	15-11-1999	18:02:58	37.502	15.662	25.60	1.9	1	45.21 km SE da Pozzillo (CT)
172	15-11-1999	21:09:38	37.250	14.578	12.50	2.6	1	5.56 km E da Caltagirone (CT)
173	16-11-1999	05:16:00	37.680	15.123	17.92	1.4	1	1.61 km SW da Santa Venerina (CT)
174	16-11-1999	08:06:05	37.132	14.587	12.80	1.3	1	5.60 km NE da Mazzarrone (CT)
175	17-11-1999	19:15:20	37.634	14.871	5.60	1.9	1	1.06 km S da Biancavilla (CT)
176	19-11-1999	02:46:50	37.465	14.749	19.60	1.5	1	9.33 km E da Castel di Iudica (CT)
177	19-11-1999	02:48:00	37.459	14.760	15.40	0.9	1	10.17 km NE da Ramacca (CT)
178	19-11-1999	04:33:14	37.466	14.763	14.60	2.2	1	10.46 km E da Castel di Iudica (CT)
179	19-11-1999	04:35:38	37.459	14.766	14.80	1.0	1	10.48 km NE da Ramacca (CT)
180	19-11-1999	05:22:43	37.465	14.764	14.40	2.2	1	10.58 km E da Castel di Iudica (CT)
181	19-11-1999	05:51:31	37.478	14.751	17.20	1.0	1	9.10 km E da Castel di Iudica (CT)
182	19-11-1999	06:09:28	37.471	14.764	14.60	1.6	1	10.40 km E da Castel di Iudica (CT)
183	19-11-1999	06:26:44	37.470	14.760	15.00	1.9	1	10.08 km E da Castel di Iudica (CT)
184	19-11-1999	06:33:17	37.470	14.761	15.10	1.5	1	10.17 km E da Castel di Iudica (CT)
185	19-11-1999	06:50:40	37.479	14.764	14.50	1.5	1	10.21 km E da Castel di Iudica (CT)
186	19-11-1999	07:44:05	37.445	14.768	15.40	1.4	1	9.42 km NE da Ramacca (CT)
187	19-11-1999	11:47:25	37.459	14.779	15.00	1.2	1	11.22 km NE da Ramacca (CT)
188	19-11-1999	13:00:37	37.450	14.761	14.70	2.2	1	9.42 km NE da Ramacca (CT)
189	19-11-1999	13:04:46	37.489	14.747	17.40	1.9	1	8.59 km E da Castel di Iudica (CT)
190	19-11-1999	14:10:02	38.186	14.421	17.10	2.7	1	18.17 km N da Caronia (ME)
191	19-11-1999	16:38:13	37.443	14.768	14.80	1.3	1	9.26 km NE da Ramacca (CT)
192	19-11-1999	18:30:42	38.362	15.651	14.04	2.1	1	13.40 km NW da Scilla (RC)
193	20-11-1999	02:39:42	38.078	15.725	7.87	1.9	1	3.83 km W da Cardeto (RC)
194	20-11-1999	05:57:42	37.448	14.759	15.70	2.0	1	9.14 km NE da Ramacca (CT)
195	20-11-1999	06:17:13	37.725	15.108	6.80	2.3	1	0.86 km NW da Milo (CT)
196	21-11-1999	05:07:58	37.898	15.396	22.10	2.3	1	5.04 km SE da Sant'Alessio Siculo (ME)
197	22-11-1999	11:05:54	37.697	14.996	6.70	2.1	1	0.38 km SW da Rifugio Sapienza (CT)
198	22-11-1999	20:49:15	37.969	14.938	2.30	2.5	1	3.24 km SE da Floresta (ME)
199	22-11-1999	21:14:00	37.674	14.996	13.47	2.3	1	1.11 km W da Monte Grosso (CT)
200	23-11-1999	00:13:42	37.711	14.924	10.12	2.4	1	1.47 km SE da M. Intraleo (CT)
201	23-11-1999	00:15:46	37.706	14.931	12.64	2.3	1	2.08 km NE da Contrada Feliciosa (CT)
202	23-11-1999	00:19:17	37.727	14.975	10.07	1.3	1	2.01 km SW da M. Frumento Supino (CT)
203	23-11-1999	00:39:22	37.741	14.979	6.42	1.5	1	1.69 km NW da M. Frumento Supino (CT)
204	23-11-1999	00:42:12	37.737	14.978	8.10	1.3	1	1.62 km W da M. Frumento Supino (CT)
205	23-11-1999	03:46:38	37.770	15.023	3.81	1.3	1	0.63 km NE da P.zi Deneri (CT)
206	23-11-1999	10:23:53	37.738	14.980	5.32	1.6	1	1.48 km W da M. Frumento Supino (CT)
207	23-11-1999	19:08:50	37.060	15.040	15.30	1.1	1	3.58 km NW da Canicattini Bagni (SR)
208	24-11-1999	09:23:38	37.736	14.968	8.43	1.3	1	1.38 km SE da Monte Palestra (CT)
209	24-11-1999	13:06:27	37.030	15.270	28.00	1.4	1	5.92 km S da Siracusa (SR)
210	24-11-1999	14:30:28	37.167	15.832	27.50	2.0	1	49.50 km E da Siracusa (SR)
211	24-11-1999	20:36:31	37.730	15.043	3.14	1.3	1	0.88 km SE da Monte Centenari (CT)
212	25-11-1999	12:39:49	38.124	14.978	12.51	2.3	1	1.88 km SE da Patti (ME)
213	27-11-1999	08:09:47	37.683	15.720	20.70	2.6	1	26.89 km S da Melito di Porto Salvo (RC)
214	27-11-1999	13:19:07	37.682	15.009	11.87	1.8	1	1.09 km N da Monte Grosso (CT)
215	28-11-1999	07:35:06	38.105	15.225	3.25	1.6	1	1.40 km NE da Castroreale (ME)
216	30-11-1999	22:50:08	37.857	14.933	11.85	2.5	1	2.58 km SW da Randazzo (CT)
217	01-12-1999	00:15:42	37.743	15.026	3.49	1.1	1	1.20 km NW da Monte Centenari (CT)
218	06-12-1999	21:26:25	37.992	15.133	8.08	1.7	1	2.57 km S da Novara di Sicilia (ME)
219	09-12-1999	02:20:52	37.749	14.969	10.04	1.1	1	1.27 km NE da Monte Palestra (CT)
220	09-12-1999	02:23:24	37.757	14.993	11.81	1.3	1	0.48 km N da Crateri Centrali (CT)
221	09-12-1999	20:27:35	37.700	14.999	3.25	1.7	1	0.09 km E da Rifugio Sapienza (CT)
222	10-12-1999	02:44:34	37.263	14.767	15.74	2.1	1	2.56 km SW da Militello in Val di Catania (CT)
223	10-12-1999	13:58:00	37.751	15.090	4.73	2.0	1	1.29 km N da Monte Fontane (CT)
224	10-12-1999	16:11:49	37.188	15.124	16.00	1.2	1	1.06 km N da Melilli (SR)
225	10-12-1999	23:46:22	38.110	15.568	8.91	1.9	1	6.93 km W da Reggio di Calabria (RC)
226	14-12-1999	05:14:53	37.236	14.763	10.20	0.8	1	4.89 km SW da Militello in Val di Catania (CT)
227	14-12-1999	05:39:31	37.053	16.130	11.70	2.3	1	75.19 km E da Siracusa (SR)
228	14-12-1999	05:54:40	37.724	15.013	1.75	2.1	1	0.77 km NE da La Montagnola (CT)
229	14-12-1999	08:12:26	37.443	16.133	20.30	2.9	1	57.99 km S da Brancaleone (Marina) (RC)
230	16-12-1999	16:48:19	37.732	14.996	3.50	1.5	1	0.22 km N da M. Frumento Supino (CT)
231	17-12-1999	03:57:14	37.418	14.713	14.80	0.6	1	4.13 km NE da Ramacca (CT)
232	17-12-1999	08:48:39	37.672	14.689	13.20	2.0	1	4.83 km NE da Regalbuto (EN)
233	17-12-1999	20:08:44	37.785	14.972	19.39	2.0	1	2.14 km NE da M. Scavo (CT)
234	19-12-1999	16:03:14	37.724	15.046	2.94	1.9	1	1.41 km NW da Monte Zoccolaro (CT)
235	20-12-1999	04:25:00	37.159	14.682	23.25	1.5	1	1.66 km W da Licodia Eubea (CT)
236	20-12-1999	06:43:31	37.153	14.696	18.50	1.3	1	0.42 km SW da Licodia Eubea (CT)
237	21-12-1999	10:19:18	37.647	14.932	4.53	1.5	1	1.74 km NW da Ragalna (CT)
238	21-12-1999	18:32:47	37.759	14.985	7.49	1.7	1	0.80 km S da Punta Lucia (CT)
239	21-12-1999	18:34:06	37.755	14.988	6.04	1.5	1	0.66 km W da Crateri Centrali (CT)
240	21-12-1999	18:36:50	37.759	14.976	4.75	1.7	1	1.18 km SW da Punta Lucia (CT)
241	22-12-1999	07:31:03	36.913	15.383	26.10	2.1	1	20.68 km SE da Siracusa (SR)
242	23-12-1999	10:07:13	37.104	14.764	24.12	1.4	1	1.67 km N da Monterosso Almo (RG)
243	23-12-1999	17:51:33	37.700	15.000	9.40	1.6	1	0.18 km E da Rifugio Sapienza (CT)
244	24-12-1999	00:57:19	37.754	15.034	3.46	1.7	1	1.94 km SE da P.zi Deneri (CT)
245	24-12-1999	09:25:38	37.216	15.211	21.92	0.8	1	1.89 km SW da Augusta (SR)
246	24-12-1999	21:47:26	37.720	15.872	19.30	2.0	1	23.50 km S da Melito di Porto Salvo (RC)
247	25-12-1999	04:06:47	37.080	15.137	18.63	1.3	1	1.44 km W da Floridia (SR)
248	25-12-1999	04:54:02	37.643	15.281	12.00	0.9	1	8.25 km E da Pozzillo (CT)
249	25-12-1999	06:06:37	37.743	14.994	7.11	1.1	1	1.01 km N da M. Frumento Supino (CT)
250	25-12-1999	06:20:58	37.679	15.123	17.85	1.8	1	1.67 km SW da Santa Venerina (CT)
251	25-12-1999	10:35:53	38.042	15.207	5.88	1.9	1	6.33 km S da Castroreale (ME)
252	26-12-1999	03:40:30	37.713	15.092	6.32	1.9	1	2.42 km SW da Milo (CT)
253	26-12-1999	03:43:11	37.712	15.098	5.92	2.3	1	2.01 km SW da Milo (CT)
254	26-12-1999	03:50:15	37.713	15.092	6.35	1.3	1	2.42 km SW da Milo (CT)
255	26-12-1999	06:47:11	37.686	15.076	2.78	1.2	1	1.07 km SE da Monte Arcimis (CT)
256	26-12-1999	07:18:57	37.762	15.101	9.96	1.3	1	2.47 km W da Pietrafucile (CT)
257	26-12-1999	07:51:19	37.733	15.040	3.98	1.9	1	0.46 km SE da Monte Centenari (CT)
258	26-12-1999	08:37:37	37.718	15.090	6.87	1.3	1	2.42 km W da Milo (CT)
259	26-12-1999	10:15:14	37.718	15.084	10.60	1.5	1	2.28 km E da Monte Zoccolaro (CT)
260	26-12-1999	10:21:52	37.709	15.052	13.01	1.5	1	0.94 km SW da Monte Zoccolaro (CT)
261	26-12-1999	10:33:24	37.716	15.091	10.40	1.8	1	2.39 km W da Milo (CT)
262	26-12-1999	10:37:36	37.701	15.093	5.56	2.5	1	1.45 km NW da Zafferana Etnea (CT)
263	26-12-1999	10:51:49	37.722	15.038	12.86	1.1	1	1.49 km S da Monte Centenari (CT)
264	26-12-1999	14:19:50	37.705	15.088	5.46	3.1	1	2.08 km NW da Zafferana Etnea (CT)
265	26-12-1999	15:00:44	37.705	15.081	5.95	1.8	1	2.03 km NE da Monte Arcimis (CT)
266	26-12-1999	15:04:29	37.705	15.089	5.29	1.5	1	2.02 km NW da Zafferana Etnea (CT)
